Name,Label code
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q10_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Macroalgae
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Macroalgae
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Montipora
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Macroalgae
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Porites
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,Sand
Q12_S1_T3.JPG,CCA_bare
Q12_S1_T3.JPG,Macroalgae
Q12_S1_T3.JPG,CCA_bare
