time_local,time_utc,along_shore_velocity_bottom_mps,data_coverage_along_shore_velocity_bottom_mps,along_shore_velocity_surface_mps,data_coverage_along_shore_velocity_surface_mps,across_shore_velocity_bottom_mps,data_coverage_across_shore_velocity_bottom_mps,across_shore_velocity_surface_mps,data_coverage_across_shore_velocity_surface_mps,current_speed_bottom_mps,data_coverage_current_speed_bottom_mps,current_speed_surface_mps,data_coverage_current_speed_surface_mps,wave_power_adcp,data_coverage_wave_power_adcp,wave_ht_adcp_m,data_coverage_wave_ht_adcp_m,wave_period_adcp_sec,data_coverage_wave_period_adcp_sec,wave_direction_adcp_degtrue,data_coverage_wave_direction_adcp_degtrue,wave_power_sbe26,data_coverage_wave_power_sbe26,wave_ht_sbe26_m,data_coverage_wave_ht_sbe26_m,wave_period_sbe26_sec,data_coverage_wave_period_sbe26_sec,sea_surface_ht_sbe26_m,data_coverage_sea_surface_ht_sbe26_m,upper_watercolumn_temperature_sbe39_C,data_coverage_upper_watercolumn_temperature_sbe39_C,middle_watercolumn_temperature_sbe39_C,data_coverage_middle_watercolumn_temperature_sbe39_C,bottom_watercolumn_temperature_sbe39_C,data_coverage_bottom_watercolumn_temperature_sbe39_C,temperature_shallow_sbe37_C,data_coverage_temperature_shallow_sbe37_C,salinity_shallow_sbe37_psu,data_coverage_salinity_shallow_sbe37_psu,density_shallow_sbe37_sigt,data_coverage_density_shallow_sbe37_sigt,temperature_deeper_sbe37_C,data_coverage_temperature_deeper_sbe37_C,salinity_deeper_sbe37_psu,data_coverage_salinity_deeper_sbe37_psu,density_deeper_sbe37_sigt,data_coverage_density_deeper_sbe37_sigt
2005-10-01 00:00:00,2005-10-01 10:00:00,-0.010,1.00,-0.052,1.00,-0.010,1.00,-0.003,1.00,0.044,1.00,0.121,1.00,1.005e+06,1.00,0.86,1.00,10.8,1.00,9.1,1.00,6.244e+05,1.00,0.66,1.00,9.9,1.00,10.295,1.00,27.40,1.00,27.36,1.00,27.32,1.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
2005-11-01 00:00:00,2005-11-01 10:00:00,-0.003,1.00,-0.027,1.00,-0.009,1.00,-0.011,1.00,0.046,1.00,0.122,1.00,1.163e+06,1.00,0.85,1.00,12.7,1.00,353.4,1.00,8.531e+05,1.00,0.74,1.00,11.7,1.00,10.356,1.00,28.36,1.00,28.29,1.00,28.20,1.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
2005-12-01 00:00:00,2005-12-01 10:00:00,-0.010,0.96,-0.056,0.96,-0.010,0.96,-0.015,0.96,0.044,0.96,0.141,0.96,2.026e+06,0.96,1.13,0.96,14.3,0.96,346.2,0.96,1.489e+06,0.99,1.02,0.99,12.5,0.99,10.321,0.99,28.99,0.97,28.94,0.97,28.86,0.97,29.09,0.53,35.8253,0.53,22.6758,0.53,28.97,0.53,35.8811,0.53,22.7956,0.53
2006-01-01 00:00:00,2006-01-01 10:00:00,-0.027,1.00,-0.096,1.00,-0.012,1.00,-0.009,1.00,0.048,1.00,0.140,1.00,2.323e+06,1.00,1.28,1.00,13.5,1.00,350.7,1.00,1.497e+06,1.00,1.07,1.00,11.9,1.00,10.347,1.00,29.02,1.00,29.01,1.00,28.99,1.00,29.02,1.00,35.9435,1.00,22.7886,1.00,29.00,1.00,35.9833,1.00,22.8635,1.00
2006-02-01 00:00:00,2006-02-01 10:00:00,-0.013,1.00,-0.067,1.00,-0.009,1.00,-0.009,1.00,0.041,1.00,0.128,1.00,1.709e+06,1.00,1.11,1.00,12.9,1.00,350.3,1.00,1.157e+06,1.00,0.94,1.00,11.6,1.00,10.320,1.00,28.77,1.00,28.75,1.00,28.72,1.00,28.77,1.00,35.8554,1.00,22.8047,1.00,28.73,1.00,35.9058,1.00,22.8932,1.00
2006-03-01 00:00:00,2006-03-01 10:00:00,-0.009,0.72,-0.051,0.72,-0.014,0.72,-0.005,0.72,0.051,0.72,0.138,0.72,1.313e+06,0.72,1.00,0.72,12.1,0.72,359.9,0.72,8.904e+05,1.00,0.84,1.00,11.2,1.00,10.344,1.00,29.27,1.00,29.24,1.00,29.22,1.00,29.28,1.00,35.9335,1.00,22.6927,1.00,29.22,1.00,35.9384,1.00,22.7526,1.00
2006-04-01 00:00:00,2006-04-01 10:00:00,-0.005,1.00,-0.028,1.00,-0.015,1.00,-0.007,1.00,0.048,1.00,0.124,1.00,1.278e+06,1.00,0.96,1.00,12.7,1.00,355.4,1.00,8.940e+05,1.00,0.83,1.00,11.4,1.00,10.356,1.00,29.13,1.00,29.13,1.00,29.12,1.00,29.14,1.00,35.9316,1.00,22.7348,1.00,29.12,1.00,35.9359,1.00,22.7855,1.00
2006-05-01 00:00:00,2006-05-01 10:00:00,-0.006,1.00,-0.037,1.00,-0.011,1.00,-0.002,1.00,0.044,1.00,0.123,1.00,6.415e+05,1.00,0.76,1.00,10.6,1.00,2.8,1.00,4.358e+05,1.00,0.64,1.00,10.0,1.00,10.351,1.00,28.76,1.00,28.75,1.00,28.74,1.00,28.77,1.00,35.8595,1.00,22.8065,1.00,28.74,1.00,35.8729,1.00,22.8639,1.00
2006-06-01 00:00:00,2006-06-01 10:00:00,-0.006,1.00,-0.024,1.00,-0.007,1.00,0.001,1.00,0.041,1.00,0.104,1.00,5.504e+05,1.00,0.84,1.00,7.7,1.00,19.7,1.00,3.014e+05,0.98,0.61,0.98,7.8,0.98,10.316,0.98,27.91,1.00,27.90,1.00,27.89,1.00,27.92,1.00,35.8238,1.00,23.0601,1.00,27.89,1.00,35.8465,1.00,23.1244,1.00
2006-07-01 00:00:00,2006-07-01 10:00:00,-0.007,1.00,-0.028,1.00,-0.005,1.00,0.002,1.00,0.037,1.00,0.093,1.00,3.797e+05,1.00,0.76,1.00,6.6,1.00,23.1,1.00,1.875e+05,1.00,0.50,1.00,7.4,1.00,10.335,1.00,27.28,1.00,27.27,1.00,27.26,1.00,27.28,1.00,35.9243,1.00,23.3421,1.00,27.26,1.00,35.9715,1.00,23.4237,1.00
2006-08-01 00:00:00,2006-08-01 10:00:00,-0.006,1.00,-0.025,1.00,-0.003,1.00,0.002,1.00,0.038,1.00,0.092,1.00,3.343e+05,1.00,0.70,1.00,6.8,1.00,28.5,1.00,1.649e+05,1.00,0.47,1.00,7.4,1.00,10.324,1.00,26.69,1.00,26.68,1.00,26.68,1.00,26.69,1.00,35.9255,0.66,23.5116,0.66,26.68,1.00,36.0396,1.00,23.6628,1.00
2006-09-01 00:00:00,2006-09-01 10:00:00,-0.010,1.00,-0.051,1.00,-0.004,1.00,0.004,1.00,0.036,1.00,0.094,1.00,3.718e+05,1.00,0.76,1.00,6.5,1.00,30.3,1.00,1.854e+05,1.00,0.50,1.00,7.4,1.00,10.323,1.00,26.65,1.00,26.62,1.00,26.59,1.00,26.67,1.00,-999,0.00,-999,0.00,26.60,1.00,36.2446,1.00,23.8415,1.00
2006-10-01 00:00:00,2006-10-01 10:00:00,-0.009,1.00,-0.046,1.00,-0.006,1.00,-0.001,1.00,0.035,1.00,0.092,1.00,7.212e+05,1.00,0.73,1.00,11.9,1.00,353.1,1.00,3.448e+05,1.00,0.55,1.00,10.3,1.00,10.306,1.00,27.05,1.00,27.02,1.00,26.99,1.00,27.07,1.00,-999,0.00,-999,0.00,27.00,1.00,36.3088,1.00,23.7625,1.00
2006-11-01 00:00:00,2006-11-01 10:00:00,-0.005,0.87,-0.043,0.87,-0.006,0.87,-0.001,0.87,0.035,0.87,0.096,0.87,7.624e+05,0.86,0.80,0.86,11.0,0.86,5.0,0.86,5.081e+05,1.00,0.65,1.00,10.6,1.00,10.289,1.00,27.36,1.00,27.32,1.00,27.22,1.00,27.41,1.00,-999,0.00,-999,0.00,27.26,1.00,36.3056,1.00,23.6746,1.00
2006-12-01 00:00:00,2006-12-01 10:00:00,-0.011,0.72,-0.012,0.72,0.007,0.72,-0.012,0.72,0.083,0.72,0.180,0.72,1.608e+06,0.52,1.11,0.52,12.9,0.52,354.5,0.52,1.164e+06,0.98,0.95,0.98,12.0,0.98,10.283,0.98,28.46,1.00,28.39,1.00,28.22,1.00,28.52,1.00,36.0840,0.83,22.9899,0.83,28.30,1.00,36.1364,1.00,23.2072,1.00
2007-01-01 00:00:00,2007-01-01 10:00:00,-0.023,1.00,-0.048,1.00,-0.003,1.00,-0.010,1.00,0.089,1.00,0.185,1.00,3.493e+06,0.60,1.74,0.60,11.1,0.60,345.8,0.60,1.654e+06,1.00,1.24,1.00,10.4,1.00,10.342,1.00,28.54,1.00,28.54,1.00,28.51,1.00,28.55,1.00,35.9068,1.00,22.9137,1.00,28.52,1.00,35.9416,0.91,22.9833,0.91
2007-02-01 00:00:00,2007-02-01 10:00:00,-0.035,0.99,-0.064,0.99,0.001,0.99,-0.010,0.99,0.083,0.99,0.165,0.99,1.673e+06,0.99,1.08,0.99,13.0,0.99,348.9,0.99,1.229e+06,1.00,0.94,1.00,12.4,1.00,10.360,1.00,29.05,1.00,29.00,1.00,28.90,1.00,29.10,1.00,35.8669,1.00,22.6994,1.00,28.94,1.00,-999,0.00,-999,0.00
2007-03-01 00:00:00,2007-03-01 10:00:00,-0.024,1.00,-0.043,1.00,-0.004,1.00,-0.000,1.00,0.087,1.00,0.174,1.00,1.607e+06,1.00,1.08,1.00,12.4,1.00,348.0,1.00,9.722e+05,1.00,0.86,1.00,11.4,1.00,10.389,1.00,29.47,1.00,29.45,1.00,29.42,1.00,29.55,0.69,35.9796,0.69,22.6326,0.69,29.44,1.00,35.9298,0.31,22.7244,0.31
2007-04-01 00:00:00,2007-04-01 10:00:00,-0.025,1.00,-0.043,1.00,-0.001,1.00,0.002,1.00,0.087,1.00,0.161,1.00,8.716e+05,1.00,0.87,1.00,11.3,1.00,359.3,1.00,5.718e+05,1.00,0.71,1.00,11.0,1.00,10.346,1.00,29.24,1.00,29.23,1.00,29.21,1.00,-999,0.00,-999,0.00,-999,0.00,29.22,1.00,35.9395,1.00,22.7539,1.00
2007-05-01 00:00:00,2007-05-01 10:00:00,-0.018,1.00,-0.045,1.00,-0.002,1.00,0.003,1.00,0.071,1.00,0.126,1.00,4.391e+05,1.00,0.74,1.00,8.3,1.00,16.8,1.00,2.480e+05,1.00,0.52,1.00,8.8,1.00,10.354,1.00,28.76,1.00,28.75,1.00,28.73,1.00,-999,0.00,-999,0.00,-999,0.00,28.73,1.00,36.0217,1.00,22.9785,1.00
2007-06-01 00:00:00,2007-06-01 10:00:00,-0.012,1.00,-0.008,1.00,0.001,1.00,0.006,1.00,0.077,1.00,0.131,1.00,4.674e+05,0.99,0.79,0.99,7.1,0.99,22.8,0.99,2.319e+05,1.00,0.53,1.00,7.8,1.00,10.323,1.00,28.00,1.00,27.99,1.00,27.99,1.00,27.55,0.19,36.0188,0.19,23.3250,0.19,27.99,1.00,35.9994,1.00,23.2059,1.00
2007-07-01 00:00:00,2007-07-01 10:00:00,-0.007,0.91,-0.000,0.91,0.002,0.91,0.008,0.91,0.076,0.91,0.132,0.91,3.550e+05,0.91,0.74,0.91,6.3,0.91,42.8,0.91,1.665e+05,0.99,0.45,0.99,7.9,0.99,10.307,0.99,27.16,0.75,27.19,1.00,27.18,1.00,27.21,1.00,36.0955,1.00,23.4954,1.00,27.18,1.00,36.1212,1.00,23.5617,1.00
2007-08-01 00:00:00,2007-08-01 10:00:00,-0.037,1.00,-0.062,1.00,0.003,1.00,0.012,1.00,0.085,1.00,0.145,1.00,4.226e+05,1.00,0.83,1.00,5.9,1.00,41.7,1.00,1.869e+05,1.00,0.51,1.00,6.9,1.00,10.325,1.00,-999,0.00,27.00,1.00,26.99,1.00,27.02,1.00,36.2310,1.00,23.6587,1.00,27.00,1.00,36.2255,1.00,23.7006,1.00
2007-09-01 00:00:00,2007-09-01 10:00:00,-0.033,1.00,-0.065,1.00,-0.001,1.00,0.011,1.00,0.077,1.00,0.135,1.00,3.279e+05,1.00,0.65,1.00,8.3,1.00,20.3,1.00,1.499e+05,1.00,0.42,1.00,8.4,1.00,10.287,1.00,-999,0.00,26.93,1.00,26.90,1.00,26.99,1.00,36.2725,1.00,23.6966,1.00,26.91,1.00,36.2606,1.00,23.7536,1.00
2007-10-01 00:00:00,2007-10-01 10:00:00,-0.025,1.00,-0.079,1.00,-0.001,1.00,0.007,1.00,0.067,1.00,0.127,1.00,7.064e+05,1.00,0.91,1.00,8.4,1.00,19.4,1.00,3.264e+05,1.00,0.60,1.00,8.4,1.00,10.271,1.00,-999,0.00,27.01,1.00,26.95,1.00,27.01,0.46,36.3020,0.46,23.7150,0.46,26.98,1.00,36.2211,1.00,23.7035,1.00
2007-11-01 00:00:00,2007-11-01 10:00:00,-0.035,1.00,-0.084,1.00,-0.002,1.00,0.004,1.00,0.073,1.00,0.136,1.00,8.308e+05,1.00,0.85,1.00,10.5,1.00,5.9,1.00,5.192e+05,0.99,0.65,0.99,10.2,0.99,10.288,0.99,27.94,0.07,27.58,1.00,27.53,1.00,28.00,0.08,36.1507,0.08,23.2776,0.08,27.56,1.00,36.1699,1.00,23.4769,1.00
2007-12-01 00:00:00,2007-12-01 10:00:00,-0.017,0.97,-0.047,0.97,0.001,0.97,-0.002,0.97,0.084,0.97,0.168,0.97,1.353e+06,0.97,1.07,0.97,11.1,0.97,357.8,0.97,8.944e+05,1.00,0.87,1.00,10.7,1.00,10.252,1.00,27.80,1.00,27.78,1.00,27.74,1.00,27.81,1.00,35.9477,1.00,23.1858,1.00,27.76,1.00,36.0468,1.00,23.3171,1.00
2008-01-01 00:00:00,2008-01-01 10:00:00,-0.060,1.00,-0.120,1.00,-0.006,1.00,-0.004,1.00,0.094,1.00,0.176,1.00,1.983e+06,1.00,1.19,1.00,12.7,1.00,355.2,1.00,1.282e+06,1.00,1.01,1.00,11.3,1.00,10.281,1.00,27.93,1.00,27.91,1.00,27.90,1.00,27.95,1.00,35.9658,1.00,23.1554,1.00,27.91,1.00,36.0344,1.00,23.2611,1.00
2008-02-01 00:00:00,2008-02-01 10:00:00,-0.026,1.04,-0.064,1.04,-0.004,1.04,-0.008,1.04,0.073,1.04,0.146,1.04,1.539e+06,1.03,1.03,1.03,13.8,1.03,347.0,1.03,1.092e+06,1.04,0.89,1.04,12.7,1.04,10.311,1.04,28.44,1.04,28.41,1.04,28.38,1.04,28.18,0.41,36.0503,0.41,23.1444,0.41,28.40,1.04,36.1165,1.04,23.1617,1.04
2008-03-01 00:00:00,2008-03-01 10:00:00,-0.022,1.00,-0.048,1.00,-0.002,1.00,0.005,1.00,0.092,1.00,0.170,1.00,1.133e+06,1.00,0.95,1.00,11.8,1.00,357.0,1.00,5.874e+05,1.00,0.71,1.00,10.7,1.00,10.320,1.00,28.28,1.00,28.27,1.00,28.26,1.00,28.29,0.21,36.1426,0.21,23.1781,0.21,28.26,1.00,36.1269,1.00,23.2142,1.00
2008-04-01 00:00:00,2008-04-01 10:00:00,-0.029,1.00,-0.064,1.00,-0.003,1.00,-0.001,1.00,0.078,1.00,0.148,1.00,7.026e+05,1.00,0.80,1.00,10.6,1.00,1.1,1.00,4.554e+05,1.00,0.64,1.00,10.3,1.00,10.328,1.00,28.42,1.00,28.39,1.00,28.37,1.00,28.44,1.00,36.1387,1.00,23.1235,1.00,28.38,1.00,36.1178,1.00,23.1675,1.00
2008-05-01 00:00:00,2008-05-01 10:00:00,-0.020,1.00,-0.030,1.00,-0.003,1.00,-0.000,1.00,0.075,1.00,0.137,1.00,4.392e+05,1.00,0.66,1.00,9.8,1.00,355.7,1.00,2.793e+05,1.00,0.52,1.00,9.7,1.00,10.329,1.00,28.30,1.00,28.28,1.00,28.26,1.00,28.32,1.00,36.0695,1.00,23.1124,1.00,28.27,1.00,36.0495,1.00,23.1538,1.00
2008-06-01 00:00:00,2008-06-01 10:00:00,0.009,0.58,0.036,0.58,0.008,0.58,0.016,0.58,0.093,0.58,0.175,0.58,6.209e+05,0.58,0.95,0.58,6.9,0.58,42.8,0.58,2.339e+05,0.99,0.55,0.99,7.6,0.99,10.321,0.99,27.60,1.00,27.59,1.00,27.59,1.00,27.73,0.71,36.1316,0.71,23.3520,0.71,27.59,1.00,36.1689,1.00,23.4652,1.00
2008-07-01 00:00:00,2008-07-01 10:00:00,-0.022,0.95,-0.030,0.95,0.001,0.95,0.008,0.95,0.075,0.95,0.123,0.95,2.419e+05,0.95,0.59,0.95,7.2,0.95,29.3,0.95,1.231e+05,1.00,0.39,1.00,8.0,1.00,10.311,1.00,26.92,1.00,26.91,1.00,26.91,1.00,-999,0.00,-999,0.00,-999,0.00,26.91,1.00,36.3808,1.00,23.8455,1.00
2008-08-01 00:00:00,2008-08-01 10:00:00,-0.011,0.96,-0.014,0.96,0.002,0.96,0.010,0.96,0.074,0.96,0.136,0.96,3.784e+05,0.96,0.77,0.96,6.2,0.96,49.2,0.96,1.955e+05,1.00,0.52,1.00,7.1,1.00,10.284,1.00,26.58,0.04,26.34,1.00,26.32,1.00,26.36,0.95,36.4721,0.95,24.0505,0.95,26.32,1.00,36.5364,1.00,24.1500,1.00
2008-09-01 00:00:00,2008-09-01 10:00:00,-0.021,1.00,-0.024,1.00,0.003,1.00,0.017,1.00,0.092,1.00,0.170,1.00,3.867e+05,1.00,0.75,1.00,6.2,1.00,41.2,1.00,2.700e+05,1.00,0.58,1.00,7.4,1.00,10.245,1.00,-999,0.00,26.02,1.00,26.00,1.00,26.04,1.00,36.5329,1.00,24.1947,1.00,26.01,1.00,36.6070,1.00,24.3015,1.00
2008-10-01 00:00:00,2008-10-01 10:00:00,-0.064,1.00,-0.122,1.00,-0.002,1.00,0.007,1.00,0.100,1.00,0.179,1.00,4.258e+05,1.00,0.67,1.00,8.8,1.00,16.2,1.00,3.402e+05,1.00,0.58,1.00,9.1,1.00,10.267,1.00,-999,0.00,26.67,1.00,26.62,1.00,26.71,1.00,36.5297,1.00,23.9813,1.00,26.64,1.00,36.6074,1.00,24.1023,1.00
2008-11-01 00:00:00,2008-11-01 10:00:00,-0.027,1.00,-0.064,0.99,0.001,1.00,0.004,0.99,0.090,1.00,0.163,0.99,4.768e+05,1.00,0.65,1.00,11.1,1.00,0.9,1.00,3.509e+05,1.00,0.59,1.00,9.9,1.00,10.262,1.00,-999,0.00,27.70,1.00,27.55,1.00,27.77,1.00,36.5310,1.00,23.6392,1.00,27.63,1.00,36.6166,1.00,23.7897,1.00
2008-12-01 00:00:00,2008-12-01 10:00:00,-0.021,0.94,-0.041,0.93,0.001,0.94,-0.006,0.93,0.083,0.94,0.163,0.93,9.202e+05,0.94,0.82,0.94,13.3,0.94,350.6,0.94,9.361e+05,0.18,0.89,0.18,11.5,0.18,10.288,0.18,28.82,0.01,27.92,0.19,27.86,0.17,27.96,0.19,36.3714,0.19,23.4572,0.19,27.88,0.19,36.4657,0.19,23.5940,0.19
2009-01-01 00:00:00,2009-01-01 10:00:00,-0.016,1.00,-0.020,1.00,0.003,1.00,-0.010,1.00,0.083,1.00,0.169,1.00,1.378e+06,1.00,0.97,1.00,13.5,1.00,341.0,1.00,1.135e+06,1.00,0.93,1.00,11.9,1.00,10.286,1.00,28.75,1.00,28.72,1.00,28.62,1.00,28.78,1.00,36.2420,1.00,23.0881,1.00,28.68,1.00,36.2359,0.32,23.1820,0.32
2009-02-01 00:00:00,2009-02-01 10:00:00,0.000,0.80,-0.004,0.80,0.001,0.80,0.001,0.80,0.089,0.80,0.153,0.80,1.250e+06,0.78,0.98,0.78,12.0,0.78,358.4,0.78,1.025e+06,1.00,0.92,1.00,11.0,1.00,10.284,1.00,28.91,1.00,28.89,1.00,28.85,1.00,28.93,1.00,36.3551,1.00,23.1239,1.00,28.88,1.00,-999,0.00,-999,0.00
2009-03-01 00:00:00,2009-03-01 10:00:00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,1.284e+06,1.00,0.97,1.00,11.7,1.00,10.321,1.00,28.71,1.00,28.70,1.00,28.68,1.00,28.72,1.00,36.1671,1.00,23.0530,1.00,28.69,1.00,-999,0.00,-999,0.00
2009-04-01 00:00:00,2009-04-01 10:00:00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,5.511e+05,1.00,0.70,1.00,10.3,1.00,10.332,1.00,28.93,1.00,28.91,1.00,28.89,1.00,28.94,1.00,36.2007,1.00,23.0033,1.00,28.90,1.00,-999,0.00,-999,0.00
2009-05-01 00:00:00,2009-05-01 10:00:00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,2.023e+05,1.00,0.45,1.00,9.1,1.00,10.336,1.00,28.37,1.00,28.36,1.00,28.35,1.00,28.50,0.69,36.2747,0.69,23.2060,0.69,28.37,0.96,-999,0.00,-999,0.00
2009-06-01 00:00:00,2009-06-01 10:00:00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,2.029e+05,0.98,0.47,0.98,8.0,0.98,10.301,0.98,27.64,1.00,27.63,1.00,27.62,1.00,27.57,0.28,36.2808,0.28,23.5174,0.28,27.53,0.28,36.2826,0.28,23.5651,0.28
2009-07-01 00:00:00,2009-07-01 10:00:00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,1.789e+05,1.00,0.47,1.00,7.8,1.00,10.279,1.00,27.10,1.00,27.09,1.00,27.08,1.00,27.28,0.31,36.3206,0.31,23.6404,0.31,27.08,1.00,36.3601,1.00,23.7698,1.00
