time_local,time_utc,along_shore_velocity_bottom_mps,data_coverage_along_shore_velocity_bottom_mps,along_shore_velocity_surface_mps,data_coverage_along_shore_velocity_surface_mps,across_shore_velocity_bottom_mps,data_coverage_across_shore_velocity_bottom_mps,across_shore_velocity_surface_mps,data_coverage_across_shore_velocity_surface_mps,current_speed_bottom_mps,data_coverage_current_speed_bottom_mps,current_speed_surface_mps,data_coverage_current_speed_surface_mps,wave_power_adcp,data_coverage_wave_power_adcp,wave_ht_adcp_m,data_coverage_wave_ht_adcp_m,wave_period_adcp_sec,data_coverage_wave_period_adcp_sec,wave_direction_adcp_degtrue,data_coverage_wave_direction_adcp_degtrue,wave_power_sbe26,data_coverage_wave_power_sbe26,wave_ht_sbe26_m,data_coverage_wave_ht_sbe26_m,wave_period_sbe26_sec,data_coverage_wave_period_sbe26_sec,sea_surface_ht_sbe26_m,data_coverage_sea_surface_ht_sbe26_m,upper_watercolumn_temperature_sbe39_C,data_coverage_upper_watercolumn_temperature_sbe39_C,middle_watercolumn_temperature_sbe39_C,data_coverage_middle_watercolumn_temperature_sbe39_C,bottom_watercolumn_temperature_sbe39_C,data_coverage_bottom_watercolumn_temperature_sbe39_C,temperature_shallow_sbe37_C,data_coverage_temperature_shallow_sbe37_C,salinity_shallow_sbe37_psu,data_coverage_salinity_shallow_sbe37_psu,density_shallow_sbe37_sigt,data_coverage_density_shallow_sbe37_sigt,temperature_deeper_sbe37_C,data_coverage_temperature_deeper_sbe37_C,salinity_deeper_sbe37_psu,data_coverage_salinity_deeper_sbe37_psu,density_deeper_sbe37_sigt,data_coverage_density_deeper_sbe37_sigt
2016-01-01 00:00:00,2016-01-01 10:00:00,0.032,0.59,0.059,0.56,0.001,0.59,0.027,0.56,0.071,0.59,0.126,0.56,2.200e+06,0.59,1.28,0.59,11.6,0.59,159.0,0.59,1.239e+06,1.00,0.98,1.00,10.7,1.00,10.273,1.00,27.97,1.00,28.09,0.64,27.55,0.50,28.12,0.64,36.1747,0.46,23.2078,0.46,27.95,1.00,35.9226,1.00,23.1608,1.00
2017-01-01 00:00:00,2017-01-01 10:00:00,0.027,0.59,-999,0.00,0.002,0.59,-999,0.00,0.059,0.59,-999,0.00,2.108e+06,0.48,1.25,0.48,11.2,0.48,156.8,0.48,1.291e+06,1.00,0.98,1.00,10.8,1.00,10.240,1.00,27.95,1.00,27.90,0.96,27.91,1.00,27.93,0.97,36.2115,0.97,23.3557,0.97,28.49,0.38,35.9995,0.38,23.0444,0.38
2018-01-01 00:00:00,2018-01-01 10:00:00,0.023,1.00,0.027,0.42,0.002,1.00,0.024,0.42,0.060,1.00,0.128,0.42,1.746e+06,0.99,1.14,0.99,11.4,0.99,158.1,0.99,1.243e+06,1.00,0.96,1.00,10.9,1.00,10.264,1.00,27.84,1.00,27.83,1.00,27.80,1.00,27.85,1.00,36.1452,1.00,23.3303,1.00,27.76,0.94,36.2048,0.94,23.4395,0.94
2019-01-01 00:00:00,2019-01-01 10:00:00,0.025,0.99,0.026,0.49,0.002,0.99,0.018,0.49,0.062,0.99,0.135,0.49,1.846e+06,0.96,1.21,0.96,11.0,0.96,156.7,0.96,9.989e+05,0.57,0.90,0.57,10.3,0.57,10.231,0.57,28.08,0.77,28.06,0.77,27.84,1.00,28.82,0.53,36.0604,0.53,22.9486,0.53,27.84,1.00,36.2790,1.00,23.4730,1.00
2020-01-01 00:00:00,2020-01-01 10:00:00,0.020,1.00,-0.013,0.05,0.001,1.00,0.010,0.05,0.060,1.00,0.126,0.05,1.633e+06,1.00,1.12,1.00,11.4,1.00,159.4,1.00,1.118e+06,0.88,0.92,0.88,10.8,0.88,10.268,0.88,-999,0.00,-999,0.00,27.57,0.05,-999,0.00,-999,0.00,-999,0.00,27.60,0.29,32.6702,0.29,20.8393,0.29
2021-01-01 00:00:00,2021-01-01 10:00:00,0.020,1.00,0.022,0.85,0.003,1.00,0.033,0.85,0.056,1.00,0.112,0.85,1.704e+06,1.00,1.11,1.00,11.8,1.00,156.6,1.00,1.205e+06,0.99,0.94,0.99,11.1,0.99,10.668,0.99,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,28.28,0.56,35.4588,0.56,22.7070,0.56
2022-01-01 00:00:00,2022-01-01 10:00:00,0.017,1.00,-0.021,0.08,0.003,1.00,0.024,0.08,0.059,1.00,0.084,0.08,2.137e+06,1.00,1.24,1.00,11.6,1.00,158.7,1.00,1.244e+06,0.47,0.98,0.47,10.5,0.47,10.552,0.47,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
2023-01-01 00:00:00,2023-01-01 10:00:00,0.031,0.96,0.050,0.85,0.002,0.96,0.027,0.85,0.068,0.96,0.125,0.85,1.809e+06,0.96,1.18,0.96,11.4,0.96,159.0,0.96,6.087e+05,0.04,0.69,0.04,11.7,0.04,10.629,0.04,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
2024-01-01 00:00:00,2024-01-01 10:00:00,0.032,1.00,0.053,0.48,0.002,1.00,0.023,0.48,0.069,1.00,0.115,0.48,2.082e+06,1.00,1.25,1.00,11.3,1.00,157.4,1.00,1.369e+06,0.46,1.05,0.46,10.5,0.46,9.970,0.46,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
2025-01-01 00:00:00,2025-01-01 10:00:00,0.030,0.02,-0.001,0.02,-0.001,0.02,0.004,0.02,0.070,0.02,0.071,0.02,2.908e+05,0.02,0.50,0.02,11.3,0.02,161.0,0.02,2.474e+05,0.04,0.45,0.04,11.1,0.04,9.946,0.04,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00,-999,0.00
