"","Date_french_format","Number.x","Stage","Site","Transect","ID","Replicate","Data","Backup","Quantity_DNA._RNA._shield_Data.ml.","Quantity_DNA._RNA._shield_backup.ml.","Box_name_Data","Box_name_backup","Freezer_US_tubes","Freezer_backup_moorea","Wirlpak","Picture","Picture_name","Recruit_size_cm2","Red_standard","Green_standard","Blue_standard","Red_coral","Green_coral","Blue_coral","Scleractinian.corals","Macroalgae","Crustose.coralline.algae","Algal.turf","Millepora","Sand","dalle_coralienne","Others","Note1","gDNA.Extraction.Date","gDNA.Extraction.Plate.x","Plate.Well","Priority","Haplotype","Note2","Extraction.Notebook.Link","IDS","Number.y","gDNA.Extraction.Plate.y","Well","X","X.1","X.2","X.3","X.4","X.5"
"163","18/06/2023","2322","Adult","S11","T1","POC_ID",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES","2322_S11_T1",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate017","",NA,"","","","2322_Plate017","2322","Plate017","E9","",FALSE,"",NA,NA,NA
"164","18/06/2023","2323","Adult","S11","T1","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2323_S11_T1",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2323_Plate018","2323","Plate018","F9","",FALSE,"",NA,NA,NA
"165","18/06/2023","2324","Recruit","S11","T1","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2324_S11_T1",0.537,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2324_Plate018","2324","Plate018","D8","",FALSE,"",NA,NA,NA
"166","19/06/2023","2105","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2105_S11_T2",1.323,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate022","",NA,"","","","2105_Plate022","2105","Plate022","A2","",FALSE,"",NA,NA,NA
"167","19/06/2023","2106","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2106_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2106_Plate019","2106","Plate019","G11","",FALSE,"",NA,NA,NA
"168","19/06/2023","2107","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2107_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2107_Plate021","2107","Plate021","A12","",FALSE,"",NA,NA,NA
"169","19/06/2023","2108","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2108_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2108_Plate021","2108","Plate021","A8","",FALSE,"",NA,NA,NA
"170","19/06/2023","2109","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2109_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2109_Plate021","2109","Plate021","B3","",FALSE,"",NA,NA,NA
"171","19/06/2023","2110","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2110_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2110_Plate021","2110","Plate021","A6","",FALSE,"",NA,NA,NA
"172","19/06/2023","2111","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2111_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2111_Plate019","2111","Plate019","H11","",FALSE,"",NA,NA,NA
"173","19/06/2023","2112","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2112_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2112_Plate019","2112","Plate019","G6","",FALSE,"",NA,NA,NA
"174","19/06/2023","2113","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2113_S11_T2",0.733,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2113_Plate019","2113","Plate019","G12","",FALSE,"",NA,NA,NA
"175","19/06/2023","2114","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2114_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2114_Plate021","2114","Plate021","B12","",FALSE,"",NA,NA,NA
"176","19/06/2023","2115","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2115_S11_T2",1.017,NA,"",NA,NA,NA,NA,0,0,1,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2115_Plate018","2115","Plate018","H8","",FALSE,"",NA,NA,NA
"177","19/06/2023","2116","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2116_S11_T2",0.414,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2116_Plate019","2116","Plate019","H3","",FALSE,"",NA,NA,NA
"178","19/06/2023","2117","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2117_S11_T2",0.272,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2117_Plate019","2117","Plate019","H6","",FALSE,"",NA,NA,NA
"179","19/06/2023","2118","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2118_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2118_Plate021","2118","Plate021","B11","",FALSE,"",NA,NA,NA
"180","19/06/2023","2119","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2119_S11_T2",0.244,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2119_Plate021","2119","Plate021","B2","",FALSE,"",NA,NA,NA
"181","19/06/2023","2120","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2120_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2120_Plate021","2120","Plate021","B6","",FALSE,"",NA,NA,NA
"182","19/06/2023","2121","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2121_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2121_Plate021","2121","Plate021","A4","",FALSE,"",NA,NA,NA
"183","19/06/2023","2122","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2122_S11_T2",3.33,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2122_Plate021","2122","Plate021","B10","",FALSE,"",NA,NA,NA
"184","19/06/2023","2123","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","NO","YES","2123_S11_T2",0.943,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2123_Plate021","2123","Plate021","A10","",FALSE,"",NA,NA,NA
"185","19/06/2023","2124","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2124_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2124_Plate021","2124","Plate021","A5","",FALSE,"",NA,NA,NA
"186","19/06/2023","2125","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2125_S11_T2",0.288,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2125_Plate019","2125","Plate019","G9","",FALSE,"",NA,NA,NA
"187","19/06/2023","2126","Recruit","S11","T2","POC_ID",1,1,0,0.5,NA,"Site_11_2",NA,"Moorea",NA,"NO","YES","2126_S11_T2",0.141,NA,"",NA,NA,NA,NA,0,0,1,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2126_Plate021","2126","Plate021","B8","",FALSE,"",NA,NA,NA
"188","19/06/2023","2127","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2127_S11_T2",10.923,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2127_Plate018","2127","Plate018","H5","",FALSE,"",NA,NA,NA
"189","19/06/2023","2128","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","NO","YES","2128_S11_T2",7.256,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2128_Plate021","2128","Plate021","A11","",FALSE,"",NA,NA,NA
"190","19/06/2023","2129","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2129_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2129_Plate021","2129","Plate021","A7","",FALSE,"",NA,NA,NA
"191","19/06/2023","2130","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2130_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2130_Plate018","2130","Plate018","H4","",FALSE,"",NA,NA,NA
"192","19/06/2023","2131","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2131_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2131_Plate021","2131","Plate021","B7","",FALSE,"",NA,NA,NA
"193","19/06/2023","2132","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2132_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2132_Plate019","2132","Plate019","G7","",FALSE,"",NA,NA,NA
"194","19/06/2023","2133","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2133_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2133_Plate019","2133","Plate019","H7","",FALSE,"",NA,NA,NA
"195","19/06/2023","2134","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2134_S11_T2",0.285,NA,"",NA,NA,NA,NA,0,0,1,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2134_Plate019","2134","Plate019","H9","",FALSE,"",NA,NA,NA
"196","19/06/2023","2135","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2135_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2135_Plate019","2135","Plate019","H1","",FALSE,"",NA,NA,NA
"197","19/06/2023","2136","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2136_S11_T2",0.205,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","also in plate 22","","2136_Plate019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","19/06/2023","2137","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2137_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2137_Plate021","2137","Plate021","A1","",FALSE,"",NA,NA,NA
"199","19/06/2023","2138","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2138_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2138_Plate019","2138","Plate019","H12","",FALSE,"",NA,NA,NA
"200","19/06/2023","2139","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2139_S11_T2",3.54,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2139_Plate019","2139","Plate019","H2","",FALSE,"",NA,NA,NA
"201","19/06/2023","2140","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2140_S11_T2",0.45,NA,"",NA,NA,NA,NA,0,0,1,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2140_Plate018","2140","Plate018","H7","",FALSE,"",NA,NA,NA
"202","19/06/2023","2141","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2141_S11_T2",1.573,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2141_Plate018","2141","Plate018","H10","",FALSE,"",NA,NA,NA
"203","19/06/2023","2142","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","NO","YES","2142_S11_T2",0.263,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2142_Plate021","2142","Plate021","A9","",FALSE,"",NA,NA,NA
"204","19/06/2023","2143","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2143_S11_T2",0.589,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2143_Plate019","2143","Plate019","H5","",FALSE,"",NA,NA,NA
"205","19/06/2023","2144","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2144_S11_T2",1.168,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2144_Plate021","2144","Plate021","A3","",FALSE,"",NA,NA,NA
"206","19/06/2023","2145","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2145_S11_T2",0.207,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2145_Plate021","2145","Plate021","B4","",FALSE,"",NA,NA,NA
"207","19/06/2023","2146","Recruit","S11","T2","POC_ID",1,1,0,0.5,NA,"Site_11_2",NA,"Moorea",NA,"NO","YES","2146_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2146_Plate021","2146","Plate021","A2","",FALSE,"",NA,NA,NA
"208","19/06/2023","2147","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2147_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2147_Plate018","2147","Plate018","H9","",FALSE,"",NA,NA,NA
"209","19/06/2023","2149","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2149_S11_T2",0.506,NA,"",NA,NA,NA,NA,1,0,1,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2149_Plate019","2149","Plate019","H8","",FALSE,"",NA,NA,NA
"210","19/06/2023","2151","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2151_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2151_Plate021","2151","Plate021","B9","",FALSE,"",NA,NA,NA
"211","19/06/2023","2152","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","NO","YES","2152_S11_T2",0.437,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2152_Plate021","2152","Plate021","B1","",FALSE,"",NA,NA,NA
"212","19/06/2023","2153","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2153_S11_T2",6.729,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2153_Plate019","2153","Plate019","G5","",FALSE,"",NA,NA,NA
"213","19/06/2023","2154","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2154_S11_T2",3.746,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2154_Plate018","2154","Plate018","H6","",FALSE,"",NA,NA,NA
"214","19/06/2023","2155","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2155_S11_T2",10.569,NA,"",NA,NA,NA,NA,1,1,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2155_Plate018","2155","Plate018","H11","",FALSE,"",NA,NA,NA
"215","19/06/2023","2156","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2156_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2156_Plate019","2156","Plate019","H10","",FALSE,"",NA,NA,NA
"216","19/06/2023","2157","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11_2","Site_11_2_backup","Moorea","_40_UP","YES","YES","2157_S11_T2",1.527,NA,"",NA,NA,NA,NA,0,1,0,0,0,0,0,0,"",NA,"Plate021","",NA,"","","","2157_Plate021","2157","Plate021","B5","",FALSE,"",NA,NA,NA
"217","19/06/2023","2158","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2158_S11_T2",2.524,NA,"",NA,NA,NA,NA,1,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2158_Plate019","2158","Plate019","G8","",FALSE,"",NA,NA,NA
"218","19/06/2023","2159","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2159_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2159_Plate019","2159","Plate019","G4","",FALSE,"",NA,NA,NA
"219","19/06/2023","2170","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2170_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate018","",NA,"","","","2170_Plate018","2170","Plate018","H12","",FALSE,"",NA,NA,NA
"220","19/06/2023","2227","Recruit","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","NO","YES","2227_S11_T2",0.309,NA,"",NA,NA,NA,NA,0,0,1,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2227_Plate019","2227","Plate019","G10","",FALSE,"",NA,NA,NA
"221","19/06/2023","2228","Adult","S11","T2","POC_ID",2,1,1,0.5,0.5,"Site_11","Site_11_backup","Moorea","_40_UP","YES","YES","2228_S11_T2",NA,NA,"",NA,NA,NA,NA,0,0,0,0,0,0,0,0,"",NA,"Plate019","",NA,"","","","2228_Plate019","2228","Plate019","H4","",FALSE,"",NA,NA,NA
"222","19/12/2023","2507","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2507_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2507_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","19/12/2023","2508","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_12_2_Data","Site_12_2_Backup","Moorea","_40_up","YES","YES","2508_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate023","",NA,"","","","2508_Plate023","2508","Plate023","A2","",FALSE,"",NA,NA,NA
"224","19/12/2023","2509","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_12_2_Data","Site_12_2_Backup","Moorea","_40_up",NA,"YES","2509_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate023","",NA,"","","","2509_Plate023","2509","Plate023","A11","",FALSE,"",NA,NA,NA
"225","19/12/2023","2510","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2510_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2510_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","19/12/2023","2511","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up",NA,"YES","2511_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2511_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","19/12/2023","2512","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2512_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2512_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","19/12/2023","2513","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2513_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2513_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","19/12/2023","2514","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up",NA,"YES","2514_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2514_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","19/12/2023","2515","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up",NA,"YES","2515_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2515_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","19/12/2023","2516","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up",NA,"YES","2516_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2516_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","19/12/2023","2517","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_12_2_Data","Site_12_2_Backup","Moorea","_40_up",NA,"YES","2517_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate024","",NA,"","","","2517_Plate024","2517","Plate024","B5","",FALSE,"",NA,NA,NA
"233","19/12/2023","2518","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2518_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2518_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","19/12/2023","2519","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2519_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2519_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","19/12/2023","2520","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_12_2_Data","Site_12_2_Backup","Moorea","_40_up","YES","YES","2520_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate024","",NA,"","","","2520_Plate024","2520","Plate024","C11","",FALSE,"",NA,NA,NA
"236","19/12/2023","2521","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2521_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2521_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","19/12/2023","2522","Adult","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2522_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2522_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","19/12/2023","2523","Recruit","S11","T3","POC_ID",2,1,1,0.75,0.75,"Site_14_Data","Site_14_Backup","Moorea","_40_up","YES","YES","2523_S11_T3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Plate014","",NA,"","","","2523_Plate014",NA,NA,NA,NA,NA,NA,NA,NA,NA
